"","V1"
"B0000A1ZN0-AIO4HX0KOLM73",5
"B0000A1ZN0-AK2KBFOYR6YLQ",5
"B0000A1ZN0-AL1C1ITBJ0LII",5
"B0000A1ZN0-ALLFPK4VJC48D",4
"B0000A1ZN0-ANAMQRBE08103",1
"B0000A1ZN0-AQIPFQWXCFBJO",1
"B0000A1ZN0-ATTCV953WJKO0",5
"B0000A1ZN0-ATUMT4KM5FFJQ",4
"B0000A1ZN0-AWAX0K6CCKKLV",3
"B0000A1ZN0-AYPO5BDPH9MAL",3
"B0000CFLUS-A12DY6QF92EQJQ",3
"B0000CFLUS-A1J7ABAZMFPRGU",3
"B0000CFLUS-A1TCVPYGVVGAX8",2
"B0000CFLUS-A2JVHHAP5QNQCK",2
"B0000CFLUS-A2LALP9OF9L0FU",2
"B0000CFLUS-A2YLFR3AVX8ZF7",3
"B0000CFLUS-A36O3YPIQ9C49Q",3
"B0000CFLUS-A3H3LKXYPUHJSM",2
"B0000CFLUS-A3VYOY801UJ8NW",2
"B0000CFLUS-AFVTX855PUOVJ",2
"B0000CFLUS-AIKU584JWYV8G",5
"B0001O2WY2-A13X5BVK9Z3PFZ",4
"B0001O2WY2-A17AFKDZKICUGA",4
"B0001O2WY2-A187Z559JJ1TME",5
"B0001O2WY2-A1964GWRV72TC0",5
"B0001O2WY2-A1AUUTK5ZJDHF2",1
"B0001O2WY2-A1DS0K9S1ZIWP6",4
"B0001O2WY2-A1DXN636JVTXPW",4
"B0001O2WY2-A1LRTJFULP7F4P",5
"B0001O2WY2-A1LXQG5Q4C4C07",5
"B0001O2WY2-A1NSDDCWYDU4FD",1
"B0001O2WY2-A1OCLQ2R54K5DN",4
"B0001O2WY2-A1OGM86F9XF5M3",5
"B0001O2WY2-A1OODZDPUYQZN",5
"B0001O2WY2-A1P2WUFETXH6C3",4
"B0001O2WY2-A1Q1TOOIYPFTS",4
"B0001O2WY2-A1Q7YN0VBIQ14H",5
"B0001O2WY2-A1RXSZRXATEMGC",1
"B0001O2WY2-A1S64GTJLDFQC6",4
"B0001O2WY2-A1TE72HBQRHWMQ",5
"B0001O2WY2-A1TQE1NL80HLBU",1
"B0001O2WY2-A1XSE97WMH3O1F",1
"B0001O2WY2-A1YSBCZDS8SOS9",4
"B0001O2WY2-A210RWP39LPNCA",4
"B0001O2WY2-A229GC4IJE1M0Y",4
"B0001O2WY2-A24EAW7T0NNWPE",1
"B0001O2WY2-A259F6WQ15XNNS",2
"B0001O2WY2-A25HPJ0QN4LWCI",1
"B0001O2WY2-A26XV90QBWNC1M",3
"B0001O2WY2-A275V0BQROWEQS",3
"B0001O2WY2-A27HGURKO0AN41",1
"B0001O2WY2-A29LHLCHL09HFE",3
"B0001O2WY2-A2AJ018J2E904M",5
"B0001O2WY2-A2COYW8TOUJFHO",1
"B0001O2WY2-A2GDREZ4I4I75V",5
"B0001O2WY2-A2J67CFUWK5L8K",3
"B0001O2WY2-A2L4SO2NNUBHJ",5
"B0001O2WY2-A2LQ40MZCI8QQX",1
"B0001O2WY2-A2MDNV3P55RAOQ",1
"B0001O2WY2-A2MOO022VIGRRM",1
"B0001O2WY2-A2P1H7HYY05WGG",1
"B0001O2WY2-A2PU912A9WZRK0",4
"B0001O2WY2-A2TE7BFSB99BO7",2
"B0001O2WY2-A2YHUGN67DWPP8",1
"B0001O2WY2-A2ZMPSCXLDN92M",5
"B0001O2WY2-A34HHB92ZP3038",2
"B0001O2WY2-A35ZLBGVTLCDEI",4
"B0001O2WY2-A37ZQL6QQG6JZR",4
"B0001O2WY2-A39DLRW7H9SR9V",4
"B0001O2WY2-A3CK4T76O46PPO",5
"B0001O2WY2-A3D4COWTSMEXGK",4
"B0001O2WY2-A3F184JQECJTIS",5
"B0001O2WY2-A3GF1U1LSJ7T0Z",1
"B0001O2WY2-A3HGS496Q9QE43",1
"B0001O2WY2-A3KT4SK2NOJIV9",4
"B0001O2WY2-A3LDXM8IPBOFRN",3
"B0001O2WY2-A3LNFHQYCPCI3H",3
"B0001O2WY2-A3N6X51DWIFFIJ",4
"B0001O2WY2-A3NGCUI70HXCZT",5
"B0001O2WY2-A3Q9A4NNBYPYSX",3
"B0001O2WY2-A3R0DBWNCOVRQF",4
"B0001O2WY2-A3SXOJGQ8U0YA6",1
"B0001O2WY2-A3TETHCJN0ZVYA",1
"B0001O2WY2-A4KTAIA9HFZXG",4
"B0001O2WY2-A5PM3WM4M95WP",5
"B0001O2WY2-A8AM66VQ4DDI3",4
"B0001O2WY2-A97W76OJ54DBE",1
"B0001O2WY2-A9Z3V1RRGTXFM",1
"B0001O2WY2-AB14BIC1NEVY7",3
"B0001O2WY2-ABW30YXF9G5SH",1
"B0001O2WY2-AGD67N9KXFHP1",1
"B0001O2WY2-AK3ENZJI4LQ54",5
"B0001O2WY2-AKOJM87XM6A0H",4
"B0001O2WY2-AN1AN408ZWUAA",5
"B0001O2WY2-ANQMZMILST813",1
"B0001O2WY2-APS5VV127IHOW",5
"B0001O2WY2-AVFP5QRK4OIKC",5
"B0001O2WY2-AW91JUA1Z9HFU",1
"B0001O2WY2-AXO6IA7W54ZEB",4
"B0001O2WY2-AYB5OOYV8V2M9",3
"B00021HBU4-A169ROI3XXOGT2",3
"B00021HBU4-A18SLXIA60DICI",1
"B00021HBU4-A1I4J9XK60M71L",2
"B00021HBU4-A1IL5N1SYNQJ0W",1
"B00021HBU4-A1PX8LK19QMJJJ",3
"B00021HBU4-A1Q9YB11VX7E23",3
"B00021HBU4-A1X1C4R7INL4U0",1
"B00021HBU4-A21JSZ93WD1KPR",3
"B00021HBU4-A2FEV71H495ZFG",1
"B00021HBU4-A2MQN4WH0541H4",3
"B00021HBU4-A2QHHGY71448OJ",1
"B00021HBU4-A2UPKU6XHUV146",3
"B00021HBU4-A2XO3TR04G5LZB",1
"B00021HBU4-A3IQHWMCN7I4EY",3
"B00021HBU4-A4XL2WNPE9693",2
"B00021HBU4-A6UDAZTK2BG6R",2
"B00021HBU4-AEL7WVKAE4AES",3
"B00021HBU4-AGESIISKQDMGZ",2
"B00021HBU4-AQ4HC0S63XKXI",3
"B00021HBU4-AUEEHEJHZ252D",3
"B00027909I-A1QMATPTI05HXM",5
"B00027909I-A1XEB2OLFHRYZA",1
"B00027909I-A1Y3A8BU5A8LKK",5
"B00027909I-A23X6HB9Y392C1",5
"B00027909I-A25I8WBH9IPNOX",5
"B00027909I-A2NLVB3YP6O6PQ",4
"B00027909I-A2OO8XNN5KXOOZ",5
"B00027909I-A2ZGO51UJST6UX",4
"B00027909I-A357IWO2QG0GLI",5
"B00027909I-A3KA80SEDN5NK4",5
"B00027909I-A3UNBMKTCLMC18",3
"B00027909I-AFV16N7YSOP6O",5
"B00027909I-ANFS7FAW82YO5",4
"B00027909I-AUNQHVDYDLIR4",4
"B00027909I-AWV4HC77P6EOK",1
"B00027909I-AX0G540LA14KW",3
"B000646TSC-A170LGG3GP5ZT3",2
"B000646TSC-A1A79SGHW12QK6",5
"B000646TSC-A1CYNZG2WK7BF6",1
"B000646TSC-A1GZ894OZZTCQW",5
"B000646TSC-A24HM9L98SM9LZ",1
"B000646TSC-A25PY4A6FQRJYR",5
"B000646TSC-A25SL83I8DWIOH",5
"B000646TSC-A2N4CQ2GKLI770",4
"B000646TSC-A2UNBR29D0C4JB",3
"B000646TSC-A35QO8KUVYFHN4",1
"B000646TSC-A3SYZT845IRUFT",3
"B000646TSC-A3UND32DN0ZHO4",4
"B000646TSC-A6B3PDKSC9DF2",1
"B000646TSC-AAYC5B61ENKZY",4
"B000646TSC-ADLLW1S7YHUEZ",3
"B000646TSC-AEJS8FMI9T92",4
"B000646TSC-AGMA0KE1WTPP2",4
"B000646TSC-AJRFM8E0ZFM5X",1
"B000646TSC-ASTQ626NJ1P5S",4
"B000646TSC-AZGNEV4WUGLGK",3
"B00064W93G-A11L3J6L9I9P36",3
"B00064W93G-A15J28CCGZ5L0J",2
"B00064W93G-A19VZZ46WFATZK",5
"B00064W93G-A1C5YTGMY17FVW",3
"B00064W93G-A1CPKSVF7H8V8N",4
"B00064W93G-A1D5U6YSCO6CEE",4
"B00064W93G-A1FLEEENIE6C6U",3
"B00064W93G-A1M5AN42WU5SQV",4
"B00064W93G-A1MRF94F4DAHXS",1
"B00064W93G-A1NHZWEHD6I3QC",4
"B00064W93G-A1PGW2PRI563GB",5
"B00064W93G-A1QSJFGJ09O0L",4
"B00064W93G-A1TSMUYO1K4L67",3
"B00064W93G-A248ISA82QDPOF",4
"B00064W93G-A25AGD1NX4AA6I",1
"B00064W93G-A28B55TZABEHE0",5
"B00064W93G-A2NTWHA2ANYFO6",4
"B00064W93G-A2VKVK3MI4UKHW",4
"B00064W93G-A2YP6ZYC0MD3LS",1
"B00064W93G-A31WZDBXAFR570",4
"B00064W93G-A35QO8KUVYFHN4",5
"B00064W93G-A35WGVT8AUEODN",1
"B00064W93G-A37KQ2QVXLNYP3",3
"B00064W93G-A3ISB7ZS8QFD",3
"B00064W93G-A3IZOT20RQXY62",4
"B00064W93G-A3K1YNLYZ65B01",1
"B00064W93G-A8GOIVGI61VTF",3
"B00064W93G-AD127B3JR83L2",1
"B00064W93G-AG5W2B7Q3PUMT",4
"B00064W93G-AKJ3FC3PIM1AB",1
"B00064W93G-AN3JK6VXYOWY",5
"B00064W93G-APKLLHWC5NBMY",4
"B00064W93G-APZVQV25QXZ54",5
"B00064W93G-AUW7QLZN5SHR",1
"B00064W93G-AVJJ6320S6ISM",5
"B00064W93G-AXWMMJBQMV445",1
"B00065L4ZO-A10YWAZ15WG3N4",5
"B00065L4ZO-A15D7I4CXB964L",4
"B00065L4ZO-A1CCWNO1LODY02",5
"B00065L4ZO-A3O930RN5U01DL",1
"B00065L4ZO-A5YQB4JTLOU3B",3
"B0006A0GPI-A1J6AD0290JCN9",3
"B0006A0GPI-A3J15XGF6ET6QF",5
"B0006A0GQM-A1COEJCH3STZNQ",5
"B0006A0GQM-A33OJXTXUKM9DI",2
"B0006A0GQM-AM2D9Q19ATVSG",4
"B0007Q3DRE-A2IYIAU4LPSIRD",3
"B0007Q3DRE-A3DM0G5K3O9FAI",5
"B0007Q3DRE-A8962TIBYEKJD",5
"B0007Q3DRE-ASOQ99SZX9YV1",5
"B0007Y17WE-A11HD97M4KLPSN",5
"B0007Y17WE-A132ETQPMHQ585",5
"B0007Y17WE-A1IE8AF2T9PXQN",1
"B0007Y17WE-A1PTFOKS4CARZA",5
"B0007Y17WE-A2QXK5HURB40P6",1
"B0007Y17WE-A2SFVZ37Q1J7VG",5
"B0007Y17WE-A2VMMGEUNVV0S7",5
"B0007Y17WE-A2W31IQMW6TX93",4
"B0007Y17WE-A2WLWLFHFLZJW5",3
"B0007Y17WE-A2ZP6PIU4DU6GZ",4
"B0007Y17WE-A32LTK3PC6F0KT",3
"B0007Y17WE-A3CZK13D5D1IFB",5
"B0007Y17WE-A3H178DN3EKERJ",3
"B0007Y17WE-A3OBHMNU8UVVWY",4
"B0007Y17WE-A3RRV1F1QVI0C5",3
"B0007Y17WE-A3V3AR15D09EV4",3
"B0007Y17WE-AIOV0F7BGBWYL",1
"B0007Y17WE-AZHSZ0VXD3F98",3
"B0007Y17WO-A1C110D1T3YJ3K",5
"B0007Y17WO-A1CGIUS8PTS3HH",4
"B0007Y17WO-A1DOO3XA84S2JP",1
"B0007Y17WO-A1EKXCUF2WUBZY",2
"B0007Y17WO-A1IDPIC36H49JX",1
"B0007Y17WO-A1ILI26TZTME1P",5
"B0007Y17WO-A1INN8B90V4YXM",5
"B0007Y17WO-A1RRBNE5PA0REA",4
"B0007Y17WO-A1UVUDG4DQ66L",1
"B0007Y17WO-A29KIDT19SQ39I",1
"B0007Y17WO-A2AYFOFB77YASS",1
"B0007Y17WO-A2G3SVBP6UH4GO",1
"B0007Y17WO-A2K0ZWGHUL5L3L",1
"B0007Y17WO-A2S4ADWEJUOYGM",5
"B0007Y17WO-A320EHVRJO1TK1",3
"B0007Y17WO-A36WUZ5TOXGYU7",1
"B0007Y17WO-A399VDM1OBJNSO",3
"B0007Y17WO-A3CPRKHH4DV2LV",1
"B0007Y17WO-A3F7YIUELZ7JT5",4
"B0007Y17WO-A3OIXJC2TXMUMY",3
"B0007Y17WO-A5DN4TMFX9V37",5
"B0007Y17WO-AAHIY3Z0EBDAD",3
"B0007Y17WO-ACPJVI7N2OZXU",5
"B0007Y17WO-AGU30LNBC4T91",5
"B0007Y17WO-AL7UGM4ZG1SBA",5
"B0007Y17WO-AT1OZYD1HJ05F",5
"B0007Y17WO-AV4WYLKV8EPAO",5
"B0007Y4XA2-A2GJ9X7POC4JVU",5
"B0007Y4XA2-AVZZPT2WTO98M",4
"B00081EQ7E-A1XPIFQG0TZ19U",5
"B00081EQ7E-A20D1VOWYHF4QC",4
"B00081EQ7E-A2AT8CBG4NB6M0",5
"B000AMN758-A1IKW4MV2ROZHE",1
"B000AMN758-A3VFBA6IXLC575",4
"B000B18P96-A11ZNSEGMPM5ZD",2
"B000B18P96-A12VATGBK8QH24",2
"B000B18P96-A13BGLSYCT61UM",5
"B000B18P96-A1444RZBHIJJGS",2
"B000B18P96-A154HZ13KYCUOX",2
"B000B18P96-A16A6V1RB39UA5",2
"B000B18P96-A17QHTU9AW0RX3",2
"B000B18P96-A18STJN3901AV7",2
"B000B18P96-A19WB6JUNRJ7S6",2
"B000B18P96-A19XSHTVG4NIED",2
"B000B18P96-A1A18OHDHJIFO5",2
"B000B18P96-A1AJKAI6NMH2LD",2
"B000B18P96-A1BHA8NFDGQDTU",2
"B000B18P96-A1CTI6Z7VW1OGD",2
"B000B18P96-A1DOYBTRNK5GJ7",2
"B000B18P96-A1DYLCPOXONTQ8",2
"B000B18P96-A1E7AIEUMWTQNQ",2
"B000B18P96-A1EF51HKQ60YYP",2
"B000B18P96-A1EFXSPX7K77D4",2
"B000B18P96-A1EGMRNL9ZNVXS",2
"B000B18P96-A1EJKZASZ63CSR",4
"B000B18P96-A1EMZO5LLMJ7RH",2
"B000B18P96-A1G6ZRWR6RWHPY",2
"B000B18P96-A1H2FP93P7S5E6",2
"B000B18P96-A1HBZ4ZFY9KGR4",2
"B000B18P96-A1IILFFC2EUXFC",5
"B000B18P96-A1IORJ3SGVXDRD",5
"B000B18P96-A1JQQ7PGLUI8QC",2
"B000B18P96-A1JVE5DZX6NDJM",5
"B000B18P96-A1K3G1397EDE28",5
"B000B18P96-A1KQ2CEIC5AJ0X",2
"B000B18P96-A1L039YS3P3JWR",2
"B000B18P96-A1LKSVS5WZS3VG",5
"B000B18P96-A1LPQQN6P2Z79Y",2
"B000B18P96-A1M6LG8HB4OM5W",2
"B000B18P96-A1MQZIAAZE21IV",2
"B000B18P96-A1NUUR4TICKCRN",2
"B000B18P96-A1NX4K15WVKTKO",4
"B000B18P96-A1P48MHHP4WEIX",5
"B000B18P96-A1QF7LVPQEKQW8",5
"B000B18P96-A1QRTA0HY5CBFK",2
"B000B18P96-A1R1BFJCMWX0Y3",2
"B000B18P96-A1RVUDKH4V61G3",2
"B000B18P96-A1S23JV69TBZHR",5
"B000B18P96-A1SMDNHDS79AF0",2
"B000B18P96-A1SO6SLX9IQ8PF",2
"B000B18P96-A1V1K6653I0SBB",4
"B000B18P96-A1VB6VHNEAMZER",1
"B000B18P96-A1VC88VU4MR3DG",2
"B000B18P96-A1VWO36TYCUJM1",2
"B000B18P96-A1W3UOIJ99GHFL",2
"B000B18P96-A1WCBAEJNFG363",2
"B000B18P96-A1WF93FQLXHDOV",2
"B000B18P96-A1XWLDUT8EFDO3",2
"B000B18P96-A1Y2RGK3496LYY",2
"B000B18P96-A1Z19AOXABHOD8",5
"B000B18P96-A2075G41HTH1PD",2
"B000B18P96-A219S7263AL21F",2
"B000B18P96-A21RXF6PJPSUFV",2
"B000B18P96-A229A7QNLFZ5KZ",5
"B000B18P96-A22KSOTYFKJZO6",2
"B000B18P96-A234MTQLJFOBAY",2
"B000B18P96-A23B0UOPQCXXFW",2
"B000B18P96-A23H0LHDU53SR3",2
"B000B18P96-A24C6NUWBT5VGT",5
"B000B18P96-A24VC7PATXJQBM",2
"B000B18P96-A254L4HOFQH598",2
"B000B18P96-A25F2ESU1JDRCJ",2
"B000B18P96-A26KYDSIR76N9U",2
"B000B18P96-A26YK6MR2D4JH5",2
"B000B18P96-A2766RA1GAETD5",2
"B000B18P96-A27AJW3MORFYCV",2
"B000B18P96-A27K5LFI9NKD8L",2
"B000B18P96-A27Y8CQJX51G8Y",2
"B000B18P96-A287X2QF8GQK2N",2
"B000B18P96-A29534U2P9CLNR",2
"B000B18P96-A29PFZBIV36B0B",2
"B000B18P96-A2AA3T9EYFES72",2
"B000B18P96-A2AAHBM8VU2VJ0",5
"B000B18P96-A2APR5JVNDDTDL",2
"B000B18P96-A2B1K7CPPBGO7F",2
"B000B18P96-A2BMK938JMGKCP",2
"B000B18P96-A2BUCI6OL59FNB",5
"B000B18P96-A2EAF7JKD8DQRE",2
"B000B18P96-A2EVVGSOOQUZDP",2
"B000B18P96-A2EXYN7B4FVY6W",2
"B000B18P96-A2FTF6UY8K2E2U",2
"B000B18P96-A2GK0A3PKOPYRX",2
"B000B18P96-A2H3NF7ZI0GRIX",2
"B000B18P96-A2HYOGOCVNO68E",2
"B000B18P96-A2IH5HDY1HLYAF",5
"B000B18P96-A2ILW82DGGUEUN",2
"B000B18P96-A2JLY8TLIE3FB5",2
"B000B18P96-A2JRTMCP7CEBOB",2
"B000B18P96-A2KRNQTDQ3JQ1K",3
"B000B18P96-A2L8K31ABKFZG3",2
"B000B18P96-A2MHIC34Q1XKN0",2
"B000B18P96-A2MO40NB40QN94",5
"B000B18P96-A2MUIOPTTHU1D3",2
"B000B18P96-A2MZGVMQQNLTGD",2
"B000B18P96-A2ND0W2J6DQ1MK",5
"B000B18P96-A2NJND3Z84SUGF",1
"B000B18P96-A2O1LK80V2M4P7",2
"B000B18P96-A2OSD8SLC6PPFF",4
"B000B18P96-A2PR0VTWWT3KBR",2
"B000B18P96-A2Q81E4YQ4WLLC",2
"B000B18P96-A2QW7O7YRK60PW",2
"B000B18P96-A2R8B52YANQWP2",2
"B000B18P96-A2S429XJE2RXBC",2
"B000B18P96-A2SKK20WI3YJOP",2
"B000B18P96-A2SURKEAPVG7SS",1
"B000B18P96-A2T680Q6AKV8F5",2
"B000B18P96-A2UZWX2V0HJHYF",2
"B000B18P96-A2WKXYZY3V9AB8",2
"B000B18P96-A2WRLQ2RN8SH3C",5
"B000B18P96-A2WUWF9VY9T1XO",5
"B000B18P96-A2XBP1MUV5O6X7",2
"B000B18P96-A2XBUJ03H9IDQL",2
"B000B18P96-A2XKQMF8G9WDXI",2
"B000B18P96-A2ZC8CGT92ZJ7W",2
"B000B18P96-A2ZGI0JYE86NT4",2
"B000B18P96-A2ZYGVYZ941GWN",2
"B000B18P96-A31C37RL9AXLKT",5
"B000B18P96-A31MK750DKBKTS",1
"B000B18P96-A32KV7YQJASAC3",5
"B000B18P96-A32NZ5IK2AZPSV",2
"B000B18P96-A338U55YCS01XQ",2
"B000B18P96-A33KS6YXB7M2X2",2
"B000B18P96-A35XD281YUSVVD",2
"B000B18P96-A37VUWFL1LG87K",2
"B000B18P96-A380T83406JJ88",2
"B000B18P96-A38A37A40JL0H5",2
"B000B18P96-A38EOHR7SQN06E",2
"B000B18P96-A38RIUJ9AI7X4R",4
"B000B18P96-A38TL3ZPEF9V2J",2
"B000B18P96-A39O1RWSVIB6TK",2
"B000B18P96-A3AFJRI0MVN38V",5
"B000B18P96-A3B24K0M3GK1VT",2
"B000B18P96-A3BWB0F1WXJ6EM",2
"B000B18P96-A3C3PUYQBY012Q",1
"B000B18P96-A3CKHVF8PRJRLF",2
"B000B18P96-A3CLWZGMC7M9Z1",2
"B000B18P96-A3CUNA4GMJT1AN",2
"B000B18P96-A3D16SOZS3P6B5",2
"B000B18P96-A3DFXTBXN7OYJ6",2
"B000B18P96-A3DT4H1SYKIPIE",2
"B000B18P96-A3DT5KK6RUAD2O",2
"B000B18P96-A3DXUMMU5ZLDXM",2
"B000B18P96-A3E1XU6KUWN5EY",4
"B000B18P96-A3F3KSMLH9GVJ7",2
"B000B18P96-A3G92Z7JSRFIFP",5
"B000B18P96-A3GPRVNCNMFF4U",2
"B000B18P96-A3HNDKCTE6ATTU",2
"B000B18P96-A3J2T43MWVC5ES",2
"B000B18P96-A3J9SX5MWO5QY",5
"B000B18P96-A3LDH40QCZHMY3",5
"B000B18P96-A3M1NLBVX8SF3F",2
"B000B18P96-A3MFZZZ5W70P4S",2
"B000B18P96-A3N5SY68WZ4252",2
"B000B18P96-A3NBYF6A0EWP99",2
"B000B18P96-A3NCXR9V6YMPBK",4
"B000B18P96-A3ONU2LE6XIOXL",2
"B000B18P96-A3PPOQK3OV8WY1",2
"B000B18P96-A3QWHFSGFGILDT",2
"B000B18P96-A3RS7ZS3OE1T3Y",2
"B000B18P96-A3S6U222QLMH1P",2
"B000B18P96-A3S7R1T8DP5UB",2
"B000B18P96-A3UEL90P43HI9A",2
"B000B18P96-A4443WWS4LM1",5
"B000B18P96-A4LR8SFJ90MOV",2
"B000B18P96-A51O4THXIPGSU",5
"B000B18P96-A58N07M0ZCYMB",2
"B000B18P96-A59INV6UVMW3F",2
"B000B18P96-A5JMG71QYM8RK",2
"B000B18P96-A5P5QUDKC54HQ",2
"B000B18P96-A5ZRL6MTUG7QB",2
"B000B18P96-A6Q6PR646UOY9",1
"B000B18P96-A717RBIFCK6A",2
"B000B18P96-A77I41SKXCELO",5
"B000B18P96-A8BR3ACJXH071",5
"B000B18P96-A8OP0ZEID49MW",5
"B000B18P96-A94HQKQR8IZF1",2
"B000B18P96-A9T14KL820GJ6",2
"B000B18P96-A9WQT58N6TWJU",4
"B000B18P96-AB4QWAUX6MMSR",2
"B000B18P96-AB4SWCGXD3ZL5",2
"B000B18P96-ABU6W6T2H491Q",2
"B000B18P96-AFMN158PF0BTY",2
"B000B18P96-AFNG8O2DXRCUV",2
"B000B18P96-AGC4J2BZKIK01",2
"B000B18P96-AGDI1B03MABV0",2
"B000B18P96-AH2PGT51MWD2U",2
"B000B18P96-AHVEDDATXGCFT",5
"B000B18P96-AHZP41GBUR9RG",2
"B000B18P96-AJ4QADE3HZM4H",2
"B000B18P96-AJLJ78W8M1BDJ",2
"B000B18P96-AJO9M1RUZD6B",5
"B000B18P96-AKL0GLQIRRBVR",5
"B000B18P96-AM3SPRLCDK6H",2
"B000B18P96-AMZ64LMVREY7S",2
"B000B18P96-AN49G1NJDOT94",2
"B000B18P96-ANBS9T9NV8SZC",2
"B000B18P96-ANLOC1LBF9QDW",5
"B000B18P96-ANLVRBTCEQ3OX",2
"B000B18P96-ANUPXJUTQJ95H",3
"B000B18P96-APPPWH23K2WMY",2
"B000B18P96-ARPR08EXLBE0Q",2
"B000B18P96-ASE1H8VYSRF6U",1
"B000B18P96-ASWQCGWA5SUG",2
"B000B18P96-AT04HRTG3V2SG",5
"B000B18P96-AT0U3SFXFMSEF",2
"B000B18P96-ATRE37C782WUW",5
"B000B18P96-AUKTM6DV4NS2H",5
"B000B18P96-AUNM4YJ8489BE",2
"B000B18P96-AV02BD9RWKVVN",2
"B000B18P96-AV93YCLTZ0EPR",2
"B000B18P96-AVKF5UOGIH94V",1
"B000B18P96-AW3DCT7X2HB3P",2
"B000B18P96-AWN2SYXGWA021",2
"B000B18P96-AX2RX5D8JN63N",2
"B000B18P96-AXF0IQ1MO74Y8",2
"B000B18P96-AXLJ39KN9QUF8",2
"B000B18P96-AZ1COJNWAFZL2",2
"B000BH856S-A1AWSB4SEKFAYC",4
"B000BH856S-A1GBH9II5C9RZG",1
"B000BH856S-A1JUB5YODY1Y9Z",2
"B000BH856S-A1N4AE4RWNTTE0",3
"B000BH856S-A240EPDH69W439",4
"B000BH856S-A25YTAY3KIAICM",4
"B000BH856S-A29C5JOOHEZ7XQ",5
"B000BH856S-A2EIF70VVR9LOP",4
"B000BH856S-A2P7HZ3IZ3XH6Q",5
"B000BH856S-A3GA4EA08TOSHD",4
"B000BH856S-AHUHUVBM3VK84",1
"B000BH856S-AOGX3QKN887LF",5
"B000BH856S-AP32HN9L59EML",4
"B000BKUZTU-A1F5VNGU3L3OE5",5
"B000BKUZTU-A1Q4M3J74DK0YK",5
"B000BKUZTU-A31AHR6OX873WE",5
"B000BKUZTU-A3F32JKC2TE9A7",4
"B000BKUZTU-AAGPSQRGHSNIU",5
"B000BKUZTU-AQXYV9FBHAZE8",1
"B000CSRKJO-A19J2ZM4NURDMV",1
"B000CSRKJO-A1V4VVBQBFXRHC",3
"B000CSRKJO-A226Z91PUK264W",3
"B000CSRKJO-A26MZOKQD2S340",4
"B000CSRKJO-A2UNVH7CP7SCYF",4
"B000CSRKJO-A3C08BZRVV500V",1
"B000CSRKJO-A3DHYC62RA5BY7",1
"B000CSRKJO-A3IEDZ3258KHZI",5
"B000CSRKJO-AD4XK2TXKV4IH",3
"B000CSRKJO-AEOJ71F084H6N",5
"B000CSRKJO-AN89LPS81Z10J",5
"B000CSRKJO-AVIXCL04R3O8K",5
"B000CSRKJO-AXD27U9BS0R6A",4
"B000ETVO8O-A2OUW30QQNPBJ5",1
"B000ETVO8O-A2Q74Z7TZBOMF8",5
"B000ETVO8O-A3CXSIVZ9FWGK1",4
"B000ETVO8O-AJQ7SKMRCBOOX",5
"B000F0BYR8-A11TP72EVYY37N",5
"B000F0BYR8-A11VWUFDIOSY7C",4
"B000F0BYR8-A12MJ4P4CYBQ00",4
"B000F0BYR8-A134J1JJGFL3JS",1
"B000F0BYR8-A14MOUSQG3VBS8",5
"B000F0BYR8-A1BXHF4G29LJO9",3
"B000F0BYR8-A1J0SZMW0D89I",3
"B000F0BYR8-A1JS6WR0KQ1U1Y",5
"B000F0BYR8-A1LHINYDVWV0V7",3
"B000F0BYR8-A1QFSHF54D9L0P",5
"B000F0BYR8-A1QYB4LSR2XF7D",3
"B000F0BYR8-A1S6817S56YB5O",2
"B000F0BYR8-A1SIUITDCHKLAZ",1
"B000F0BYR8-A1VD9HV6IERNRT",3
"B000F0BYR8-A1WP8UDD8GL9PY",1
"B000F0BYR8-A1Y3IBD0MBYTYS",4
"B000F0BYR8-A201UXEJNQMXUQ",3
"B000F0BYR8-A2225AKBYJ1GJY",4
"B000F0BYR8-A24V19FRKBYMW3",1
"B000F0BYR8-A263JYGVBS6WCC",1
"B000F0BYR8-A26X2DYQA6RWG8",3
"B000F0BYR8-A2BR2JKDKQMTW2",3
"B000F0BYR8-A2DXXQVDERNG7E",3
"B000F0BYR8-A2E2HJ4J63YDD3",1
"B000F0BYR8-A2EHH0KX0IX22K",3
"B000F0BYR8-A2IU4Z229BUXDG",4
"B000F0BYR8-A2XUGXWMRVNVV8",1
"B000F0BYR8-A2Y2PHOEYKVZW8",1
"B000F0BYR8-A2ZCIXBG74U8B4",3
"B000F0BYR8-A2ZMWECBZ6XL4R",1
"B000F0BYR8-A32GEWBUIX7YVR",3
"B000F0BYR8-A32JDLASZ4DJZG",3
"B000F0BYR8-A3489RWVI5DQKO",1
"B000F0BYR8-A34TYRB6DIJ5AX",3
"B000F0BYR8-A39N177HQNLQZH",3
"B000F0BYR8-A3ICS7HU0H1ZFM",5
"B000F0BYR8-A3NTLNLY4ZYTOJ",4
"B000F0BYR8-A3P7933OKDTY1L",1
"B000F0BYR8-A3QGUG4IHEO8BK",4
"B000F0BYR8-A4EKDIQWLGACX",4
"B000F0BYR8-A5RP648KARNMT",1
"B000F0BYR8-A8O52YH5SKL7B",1
"B000F0BYR8-AC15OHDJRK6JB",3
"B000F0BYR8-AN1AKRR2ZA22Y",4
"B000F0BYR8-APG15CS0HMF3E",3
"B000F0BYR8-ARP6VHPP27NP0",1
"B000F0BYR8-ASRMY08ZAN99W",1
