"","V1"
"B005XYGFIY-A2045FM0VI2RHX",2
"B005XYGFIY-A2878UEN0FKZ8U",1
"B005XYGFIY-A2E7YG6RQT4AOU",1
"B005XYGFIY-A2HQJDT64UH0FL",4
"B005XYGFIY-A2JVQDYTXISBAZ",1
"B005XYGFIY-A2M1HDY53FPD0X",4
"B005XYGFIY-A3519RNBB5TSMT",1
"B005XYGFIY-A37GHD7VMVYA2C",4
"B005XYGFIY-A39WGLZA98P01N",4
"B005XYGFIY-A3BB90ZJ8KCE4F",3
"B005XYGFIY-A3BHXJKNLVCT9V",1
"B005XYGFIY-A3CLVC0OALUD7C",1
"B005XYGFIY-A3LPA3VNI6L3RY",4
"B005XYGFIY-A3OHBW92HGZ5CF",1
"B005XYGFIY-A3SQYKVUKVTPLL",4
"B005XYGFIY-A3TRWLPSQZY7GX",2
"B005XYGFIY-A3W0IRRQD1ULZA",4
"B005XYGFIY-A94MRR3MCWM31",1
"B005XYGFIY-AAP0NFJPVVLXD",1
"B005XYGFIY-AFNLHEFGLPC1Q",1
"B005XYGFIY-AFT5RKMQ3X7QE",5
"B005XYGFIY-AMMS5L2S7XRVA",4
"B005XYGFIY-AVZ5QFQF4XUBY",1
"B005XYGFIY-AY77C7J37AMMN",3
"B005YTY38C-A1FKP51LGHDFK",1
"B005YTY38C-A2DMZYBLUTEU4N",1
"B005YTY38C-A34D5G6Y5AR1EJ",2
"B005YTY38C-A37DKEAAD0LV84",1
"B005YTY38C-A38KAB1XKWJDL6",4
"B005Z9IQE8-A2YRGEPMZI11SN",2
"B005Z9IQE8-AEOIBY5VLIMB9",1
"B0062ICRGE-A12HGQR4SCUIH0",1
"B0062ICRGE-A12HI5P98SDL2P",2
"B0062ICRGE-A15ASA8L1TRQQX",2
"B0062ICRGE-A15MXGV8UV5LDH",4
"B0062ICRGE-A1EG1FB7A86L36",4
"B0062ICRGE-A1JA6G031A4KUM",4
"B0062ICRGE-A1K30VVCUDKEY5",4
"B0062ICRGE-A1MVFITU4NECZT",2
"B0062ICRGE-A1OF95M5E41VK3",1
"B0062ICRGE-A1OVJFCFP74HF5",4
"B0062ICRGE-A1PENAZHTWYBGP",1
"B0062ICRGE-A1PI3JW5MIRO49",2
"B0062ICRGE-A1T8A4D2DYCKFV",5
"B0062ICRGE-A1V1WXSZWX6NKB",1
"B0062ICRGE-A1V5ASGOGBQSGF",4
"B0062ICRGE-A1VOCGM9VKVCJN",2
"B0062ICRGE-A1VTEGPNZP5MG0",1
"B0062ICRGE-A1ZXUR0YUI9EIT",1
"B0062ICRGE-A24YTWOO0BJ9ZQ",2
"B0062ICRGE-A26BQ4R8QB2RPY",1
"B0062ICRGE-A2BRC0IKYKRP9U",3
"B0062ICRGE-A2E9BDVJ6C3Y71",3
"B0062ICRGE-A2K8SJGQYZMLV4",1
"B0062ICRGE-A31VIN7UXV0AV8",1
"B0062ICRGE-A32Z0W5D5HU42Z",2
"B0062ICRGE-A36KGSRSSZ7JRA",3
"B0062ICRGE-A3AP3CA74OE2N1",2
"B0062ICRGE-A3C00NPZGEFHS2",1
"B0062ICRGE-A3IOHRM1XKZEPP",1
"B0062ICRGE-A3OYZ1R0BFLEZR",1
"B0062ICRGE-A4A4PBX8YDQQP",2
"B0062ICRGE-A5MJB4A1TAV4R",2
"B0062ICRGE-A6KDALVROV0MF",5
"B0062ICRGE-AC8EETSF72FIR",2
"B0062ICRGE-AGNXI2OEOANZ8",1
"B0062ICRGE-AIEGQLIBCV9OQ",4
"B0062ICRGE-ALRR6FCW74A6E",1
"B0062ICRGE-ANBXT42OUWYHX",1
"B0062ICRGE-ANE584JW1EY3",5
"B0062ICRGE-APF2XHX7MF6L9",4
"B0062ICRGE-ARO4BF1QK4FT0",1
"B0062ICRGE-AT2C7H7ITV58C",1
"B0062ICRGE-AVREXL27Y3BAG",1
"B0062ICRGE-AZDFGXC9Y9HJ7",1
"B0063OM9CE-A1GE94C0A595YU",5
"B0063OM9CE-A1KXAIB90MX8KB",1
"B0063OM9CE-A2EPSAF3F3AYAW",3
"B0063OM9CE-A2KF0P006ELAKI",5
"B0063OM9CE-A2LQ84ZJ53JSVF",1
"B0063OM9CE-A2OCI9UJ0JOWTE",1
"B0063OM9CE-A321TLLARPMOJB",2
"B0063OM9CE-A38XPAG0WR1INM",2
"B0063OM9CE-ADCNUFM3HDZ69",1
"B0064W9G4O-A21K9XVHM5AZNQ",4
"B006FMDVDK-A10Z4ME70HTAW7",5
"B006FMDVDK-A1BUG47KD5XJPZ",1
"B006FMDVDK-A1BV5PF5UDER18",2
"B006FMDVDK-A1E2J8PD3Y766V",1
"B006FMDVDK-A1EYUHPH62PBBQ",1
"B006FMDVDK-A1H15ZRH066L54",3
"B006FMDVDK-A1KQWELPVXJ3JS",1
"B006FMDVDK-A1T824W262D45V",4
"B006FMDVDK-A1WGMSPHHZ5RA6",5
"B006FMDVDK-A1X0304XAIYYF3",2
"B006FMDVDK-A1Y46I1Y330DGN",5
"B006FMDVDK-A21I9X20Y7GLA",2
"B006FMDVDK-A24N1BAS3CU27H",3
"B006FMDVDK-A26BQ4R8QB2RPY",1
"B006FMDVDK-A2DME7G5IZCSRI",2
"B006FMDVDK-A2JG61ZXRWJ6Z1",1
"B006FMDVDK-A2KGSOWWRA8I85",5
"B006FMDVDK-A2MYS9K7FE3HF1",5
"B006FMDVDK-A2OEMD8U6YJ61",3
"B006FMDVDK-A2PN4K5XCJD5LO",1
"B006FMDVDK-A2Q1KPIQR089CX",4
"B006FMDVDK-A2T217AWCZ3QYV",5
"B006FMDVDK-A2T8B5P0VTJSF5",1
"B006FMDVDK-A2UMJGXYAFA0V2",5
"B006FMDVDK-A346GSN77O42TO",5
"B006FMDVDK-A37WB5K49EBQC8",4
"B006FMDVDK-A3T1NYZBSY8MC2",2
"B006FMDVDK-A3T6S1WTJ97WX1",5
"B006FMDVDK-A520WHH0TBUO0",1
"B006FMDVDK-A5MWNJKJUCB8G",1
"B006FMDVDK-A6PVFBNUR9729",4
"B006FMDVDK-ADSY23X5ZPL69",1
"B006FMDVDK-AF3BCR1BKKZPB",1
"B006FMDVDK-AFGI6XB50JVMS",3
"B006FMDVDK-AKJR3FH5L7BIO",1
"B006FMDVDK-AQ7P67K26GHWS",4
"B006FMDVDK-ARHHY1FTA4FXK",1
"B006FMDVDK-ATEQ7WXB3JZE3",2
"B006KHCLFO-A2U9OHRBOZ8OP0",2
"B006KHCLFO-A2Y5DQD0HJXBO1",1
"B006V4JWDA-A26WCAHX8XH647",4
"B006V4JWDA-A2URRUMKB9630Y",2
"B0071GPGTQ-AUV0W1ZZ15BIW",5
"B0074R0Z3O-A11IX6H2MYOHZN",5
"B0074R0Z3O-A12R94CNJ91K6L",2
"B0074R0Z3O-A15ZK5UC2ABEP9",4
"B0074R0Z3O-A1HMNOU9Q43Y6X",1
"B0074R0Z3O-A1I2W6J67DJ1M6",2
"B0074R0Z3O-A2C48F8FLSA6TS",4
"B0074R0Z3O-A2J5ASQLRWGPST",1
"B0074R0Z3O-A2TZS9BKHBPEWS",4
"B0074R0Z3O-A2VCZP1QR6F8W8",3
"B0074R0Z3O-A2YP1HYB6Q0JEQ",3
"B0074R0Z3O-A2ZEH2PWCS2F8Q",4
"B0074R0Z3O-ABM8RHHUICYVW",1
"B0074R0Z3O-ADFX7ZF2JFMRN",2
"B0074R0Z3O-APCC0BG6KF1DT",3
"B0074R0Z3O-AW09B85LN81ZD",5
"B0074R0Z3O-AXJUMNHIQ54OP",2
"B0074R14TI-A112BYH77H87JV",1
"B0074R14TI-A12967BB0JU06T",5
"B0074R14TI-A21MJHFBRAPCMZ",5
"B0074R14TI-A22CW0ZHY3NJH8",3
"B0074R14TI-A2KX5PZLAKLP71",1
"B0074R14TI-A2WVSVMN4JV24G",1
"B0074R14TI-A2YDJTZWJR3AHS",4
"B0074R14TI-A326IFA11K31N8",3
"B0074R14TI-A3621YPEF8XQOV",4
"B0074R14TI-A36V04T8ZVPNQV",5
"B0074R14TI-A3G5BL6XPZNHNB",1
"B0074R14TI-A3IZZMNX4J72WL",4
"B0074R14TI-A3P5KBV4IJ9WTA",5
"B0074R14TI-A3W0TPJQ28QZJW",3
"B0074R14TI-ACIIA2SW95WJZ",1
"B0074R14TI-AULYAQB8VVWX8",5
"B0074R1D0S-A1VV9FAT9ADOUC",4
"B0074R1D0S-A29POADSMNJZQF",3
"B0074R1D0S-A2O9J1AVCAZM2A",1
"B0074R1D0S-A348YKPAH4MZMU",1
"B0074R1D0S-A3D34JK8TTIN00",5
"B0074R1D0S-A3NRZG78T5O0QM",3
"B0074R1D0S-A3OHPB6EEDF25H",2
"B0074R1D0S-A7JBY2IYZ686T",1
"B0074R1D0S-ABN8HL687TGEC",2
"B0074R1IP8-A175PD2RCVM2W7",1
"B0074R1IP8-A18XB3QNKMVVBO",4
"B0074R1IP8-A1HBZ543N9OP3P",4
"B0074R1IP8-A1RGDPK2TT9098",4
"B0074R1IP8-A1STD9MI14GVVT",4
"B0074R1IP8-A1ZIAIK8CR4F98",4
"B0074R1IP8-A273MVZONCQXQE",2
"B0074R1IP8-A2AOXNCV2LL932",5
"B0074R1IP8-A2BDOM5CRCYPKI",3
"B0074R1IP8-A2DH8E23AT1TR4",4
"B0074R1IP8-A2FS2801Z5913G",1
"B0074R1IP8-A2M9VJNFCSME8I",2
"B0074R1IP8-A34T1R46JNYY2J",5
"B0074R1IP8-A3B8M5A19NT5IS",5
"B0074R1IP8-A3BS366ZWX05M2",3
"B0074R1IP8-A3C61X1HHPS5CN",2
"B0074R1IP8-A3E3QGG6ND0P74",5
"B0074R1IP8-A3FSFTKR4XCDGZ",4
"B0074R1IP8-A3IIWALSU98J8",1
"B0074R1IP8-A3M81T9H97EER0",4
"B0074R1IP8-A3NAFY3IGF8VYY",4
"B0074R1IP8-A3NK0QQADY8762",1
"B0074R1IP8-A3OK7M73GS3OXF",1
"B0074R1IP8-A3SCIHZ3IVAK2L",2
"B0074R1IP8-A3TWEBVU67YAZJ",3
"B0074R1IP8-A3UADORPK9WEN3",5
"B0074R1IP8-A4EUO8BU4A5PM",5
"B0074R1IP8-A4OGMOULPVV9U",4
"B0074R1IP8-AD2RZC3RZPLA9",1
"B0074R1IP8-AF23CLC6R9UV2",5
"B0074R1IP8-APPDP3P2QHV9C",5
"B0074R1IP8-AQPTSBKXI2102",4
"B0074R1IP8-AR087I39J6628",2
"B0074R1IP8-AR2K8TBR9VD5V",2
"B0074R1IP8-ARRZVFDFA22V5",4
"B0074R1IP8-ASK72XO56HIR9",1
"B0074R1IP8-AZ1QZYHN3RW2Z",1
"B0074R1PI8-A15EJQA88I30ZF",2
"B0074R1PI8-A16PD6AFYB6GML",2
"B0074R1PI8-A172G93D592IIU",4
"B0074R1PI8-A17885EZ2WAHRU",2
"B0074R1PI8-A18QFXB7Y9I4UK",2
"B0074R1PI8-A18T0KCK5LPFRO",4
"B0074R1PI8-A1CKPYYSDJFYNM",1
"B0074R1PI8-A1EM2EHAGG898O",1
"B0074R1PI8-A1MAK12GZIR44X",4
"B0074R1PI8-A1SD2LP6LPSRF3",2
"B0074R1PI8-A1Y3N0VYCC0I20",5
"B0074R1PI8-A1Z73CVHIBVGBV",4
"B0074R1PI8-A248WZAHLHRA51",1
"B0074R1PI8-A26XLI2YTETQQ1",2
"B0074R1PI8-A2BJ920EOI45L0",1
"B0074R1PI8-A2JUYAQNDSHHLS",3
"B0074R1PI8-A334KCCPJ623I9",5
"B0074R1PI8-A33BA8M0FTWCX3",3
"B0074R1PI8-A38XMAUYFK4Y9N",4
"B0074R1PI8-A3AR0D7RPBYNAU",1
"B0074R1PI8-A3C7PJNK075WMK",3
"B0074R1PI8-A3JH5HETVDT161",5
"B0074R1PI8-A3K7FM9TMPLCEY",1
"B0074R1PI8-A3N4ADX2NCXEHL",4
"B0074R1PI8-A3OIAN87E9Z0J9",5
"B0074R1PI8-A3VSQCP5V550YP",5
"B0074R1PI8-A6J7CEUDJGIBD",5
"B0074R1PI8-ACWI6D2APXD8B",1
"B0074R1PI8-AD1DESLOJ207T",5
"B0074R1PI8-AIHHTMPLQFJ5N",4
"B0074R1PI8-AIO0FFM9GZ2HF",2
"B0074R1PI8-AIRMYWSTTK0SH",5
"B0074R1PI8-AJDHE7WYR46IV",1
"B0074R1PI8-AJZQ8PQIUXNW5",4
"B0074R1PI8-ARDN2Y59357A0",2
"B0074R1PI8-ASV76HO3Q60ZQ",4
"B0074RE1Z2-A10JDJTXVNUF5U",5
"B0074RE1Z2-A1GEUNPQK99996",2
"B0074RE1Z2-A1MN7PJFYN1TB4",5
"B0074RE1Z2-A2GMEQ9NJV2713",1
"B0074RE1Z2-A2H5DXL8G6918L",4
"B0074RE1Z2-A33SUJFDSBFGA1",4
"B0074RE1Z2-A3O54KG8EQ52E1",4
"B0074RE1Z2-A3SKM72TWGESJL",4
"B0074RE1Z2-AJP44QXY4JBOZ",3
"B0074RE1Z2-APOH2VCMHAQ1K",1
"B0074RE1Z2-AW5ATSKJN1CFP",3
"B0074RE1Z2-AW5EGMDYAKPI",5
"B0074REBX4-A15NXJ0NW86K5Q",5
"B0074REBX4-A19I378A9I0LGE",1
"B0074REBX4-A1CCJJEVLS1ZGR",1
"B0074REBX4-A1NNXKVN2P0W9S",3
"B0074REBX4-A1PJVW2GSF73E7",2
"B0074REBX4-A1PUPFTG5QJOIW",1
"B0074REBX4-A1Z9J20FBSKC13",1
"B0074REBX4-A1ZBERTEHKP2RC",4
"B0074REBX4-A238VFX0E32SX5",1
"B0074REBX4-A23PE8R3BQYJX5",3
"B0074REBX4-A2D2HSVLLOIC9J",3
"B0074REBX4-A2KP6Q113Z5JR3",2
"B0074REBX4-A2LCKTZX0YNH0E",4
"B0074REBX4-A2P01KWTBBK1F3",3
"B0074REBX4-A2VH2R1BIYGNA9",4
"B0074REBX4-A2Y7NYCJ317C20",1
"B0074REBX4-A35FP2QJLQXPT7",2
"B0074REBX4-A35IEH4YZ3DYLF",4
"B0074REBX4-A39TZD13Z8GMES",1
"B0074REBX4-A3BGSW8F754UP1",4
"B0074REBX4-A3NM5WZV1XOTGH",2
"B0074REBX4-A3RBL8GGYVHHB",5
"B0074REBX4-AC5MHXE1BWG7R",1
"B0074REBX4-AWGM0J1N4LD9S",3
"B0074REBX4-AZN28ZLXYIJDE",1
"B0074REVES-A149WOI950TVQV",2
"B0074REVES-A1JL1NL50LW7VM",4
"B0074REVES-A1KKER0EX74YJ1",1
"B0074REVES-A21FQPZ8QKVHCK",1
"B0074REVES-A25Q0IBVXWULS2",2
"B0074REVES-A2SRTN61BHDAVS",3
"B0074REVES-A2TY3MHAMB1T7",4
"B0074REVES-A3DZLXB2FQ5NCC",2
"B0074RF8LI-A1JTQPDS44NVHK",5
"B0074RF8LI-A2E44902BZLTZP",2
"B0074RF8LI-A3H762CJAJR9MV",5
"B0074RF8LI-ATE4X76MF0XBU",2
"B0074RFWMS-A1C50YY9SO5T21",2
"B0074RFWMS-A1QM0483FEAIBV",3
"B0074RFWMS-A1RRBRUSXA2C9K",5
"B0074RFWMS-A299UYFCXQ7VNY",5
"B0074RFWMS-A2VVID9L0Q6ZZR",5
"B0074RFWMS-A357X6LR9X8XLT",5
"B0074SQUBY-A13L66TC52OV51",1
"B0074SQUBY-A18VWYUFNUNPB3",5
"B0074SQUBY-A1C0QNPK65F198",3
"B0074SQUBY-A1NAUL5WVP4DWT",5
"B0074SQUBY-A206IJEH1DJ0XJ",2
"B0074SQUBY-A21HNELBSWPGWL",5
"B0074SQUBY-A2BXV9JQNO0HBY",2
"B0074SQUBY-A2FD4FHA98O8VN",1
"B0074SQUBY-A2PELYQR8DBGWT",5
"B0074SQUBY-A2Q7CC9BOHVHF9",1
"B0074SQUBY-A2UJ4IHD2VJQ3W",5
"B0074SQUBY-A2X8TZ7ISJYCKR",2
"B0074SQUBY-AD28EB59XIJQM",3
"B0074SQUBY-AGJW6LDY8G80K",4
"B0074SQUBY-AIKJG3LUMBFI4",2
"B0074SQUBY-AJBVQ55NH2NDD",5
"B0074SQUBY-APF2CITWBN0M1",5
"B0074SQUBY-AWTW9RODJXXJN",3
"B0074SQUBY-AX3DODBPBB1DU",4
"B008VUNRZQ-A15DVCWYU4FCO7",1
"B008VUNRZQ-A17D1DJ5BDZ9X4",3
"B008VUNRZQ-A1B0DZJ1SCSQXF",4
"B008VUNRZQ-A1EUXPLLA0PK3O",4
"B008VUNRZQ-A1GSFG27L3US40",1
"B008VUNRZQ-A1MUL9538SB57C",1
"B008VUNRZQ-A1P5K2HTZEY46B",1
"B008VUNRZQ-A1VU192UIPG8O6",2
"B008VUNRZQ-A1YX7T77V5WJPQ",4
"B008VUNRZQ-A2A83SJ3AIULV4",5
"B008VUNRZQ-A2JN4LV9XJ7X3G",1
"B008VUNRZQ-A2PA50EPC2R0C1",3
"B008VUNRZQ-A2Z3X20HR4M3UC",3
"B008VUNRZQ-A2ZIV5X66M16SL",1
"B008VUNRZQ-A33P7F8TPUXEUD",2
"B008VUNRZQ-A3452YEKPK5Y2M",2
"B008VUNRZQ-A3APNVXIRJB05",1
"B008VUNRZQ-A3DMX4TKZ6IYKX",1
"B008VUNRZQ-A3EM2S057DN5O1",5
"B008VUNRZQ-A3FKDVNN0FYY7S",1
"B008VUNRZQ-A3G1JBACPHZKCL",1
"B008VUNRZQ-A3JCQWUKEYR5ZE",2
"B008VUNRZQ-A3S6IBMT4UMVJ0",4
"B008VUNRZQ-A3SFUPAS27W978",4
"B008VUNRZQ-A4PCA6CS5J719",4
"B008VUNRZQ-AAHWTXNVPK3MI",2
"B008VUNRZQ-ACQECOU94B7JK",4
"B008VUNRZQ-AF2KB1GR9VPDF",2
"B008VUNRZQ-AIIFOFUV0IU50",2
"B008VUNRZQ-AKSND3FP9HZTQ",4
"B008VUNRZQ-ALX9LDW8TYO94",4
"B008VUNRZQ-APJJH4GVCUV6Q",4
"B008VUNRZQ-AQQVAUT51P3I6",1
"B008VUNRZQ-AWX1ODX3HYL1Y",5
"B008VUZPUQ-A02553654ORZAIT2HWI4",2
"B008VUZPUQ-A1BWJZ9TLDN21U",1
"B008VUZPUQ-A1SJ62STMBXKXV",1
"B008VUZPUQ-A1TA70KRRRKRPJ",4
"B008VUZPUQ-A25OUXW6KZNTOJ",5
"B008VUZPUQ-A2KGRE8XSWPZXQ",4
"B008VUZPUQ-A2OPCOSOQ61AYV",3
"B008VUZPUQ-A2PYXUBJAMF6Y9",4
"B008VUZPUQ-A2QPFBJTFY34V5",1
"B008VUZPUQ-A2RY7P66YY66BJ",3
"B008VUZPUQ-A3DJ1FDJDVBPLV",1
"B008VUZPUQ-A3F7SKMP68RGHL",4
"B008VUZPUQ-AFAHQQ49GSB6N",3
"B008VUZPUQ-APM67OOLKFQ64",4
"B0096I594O-A1CD2V7OOXX9IL",1
"B0096I594O-A1PZXYYXHZZKSS",1
"B0096I594O-A1XATMMB4NI726",5
"B0096I594O-A2F6IDS05OC3UA",5
"B0096I594O-A32B9I23EUU9IE",1
"B0096I594O-A358FLJGG1DYG8",4
"B0096I594O-A3QU2E4KMYT49L",4
"B0096I594O-AB9Q4H7MLJ83F",3
"B0096I594O-AGAXAZE675TUU",5
"B0096I594O-AR2MMXLFS5UWT",1
"B0097BVA70-A192N99MP5UTZ1",1
"B0097BVA70-A1Y3SOZKEHHFF4",1
"B0097BVA70-A26ELW7AAFYD2J",2
"B0097BVA70-A26TKVJ6PTABTA",1
"B0097BVA70-ALX8NAI2TUYXF",1
"B0097BWWEK-A11A9UMMVSPAU8",1
"B0097BWWEK-A157GPE19XQG8N",4
"B0097BWWEK-A1FJLKH8JJ4EA3",4
"B0097BWWEK-A1PP9P1JKB8FJ7",5
"B0097BWWEK-A1U34JZ8YL1PMZ",1
"B0097BWWEK-A25SKD3WP4LI1C",5
"B0097BWWEK-A2M59PHI6UP6OD",5
"B0097BWWEK-A2YWQ20RBUCOQH",5
"B0097BWWEK-A5Y64Y1PVY8WX",2
"B0097BXI6Q-A2TNC8R6LUQ3W6",5
"B0097BXS98-A26SGNYVBP4R7S",4
"B0097BY4CI-A29OOMWQ6GJV0U",1
"B0097BY4CI-A3EGSKK4XHWAA2",5
"B0097BY4CI-AXQLQ72HUVN9E",1
"B0097CZBH4-A12QY7ACYZF30H",2
"B0097CZBH4-A17ZED26L30G68",4
"B0097CZBH4-A18Y7FUI7AGW19",5
"B0097CZBH4-A19566AJVTFNAE",5
"B0097CZBH4-A1DTOGKOXOEV4H",4
"B0097CZBH4-A1LOEM3EZP8DBO",1
"B0097CZBH4-A1W8T7IFOZL8OU",1
"B0097CZBH4-A1XTEYECSNUN71",2
"B0097CZBH4-A25NQGGV985DP1",3
"B0097CZBH4-A27SIU5ZJJ4GVE",3
"B0097CZBH4-A2FGXIVBAIPIYC",5
"B0097CZBH4-A2G7RRQVZJTP05",1
"B0097CZBH4-A2ID10VQUQ5NIR",4
"B0097CZBH4-A2IOYREEVDL1KO",3
"B0097CZBH4-A2K1535BUVHR6B",3
"B0097CZBH4-A2KKMSG0YBLYGT",4
"B0097CZBH4-A2QGS978ETFSM",5
"B0097CZBH4-A2SEHIJC27YC4L",2
"B0097CZBH4-A2UJUO7J53QFP8",4
"B0097CZBH4-A2VDS94F879EB9",1
"B0097CZBH4-A2WBLJWO0OJON0",5
"B0097CZBH4-A2ZWIQGZJWUYNP",3
"B0097CZBH4-A30ID6KILQX66D",1
"B0097CZBH4-A34IC26LEKLF0P",3
"B0097CZBH4-A3CPDZIRDY7IX4",3
"B0097CZBH4-A3HNF3SQ6VVRSJ",2
"B0097CZBH4-A3MBYR8HW2WA2O",5
"B0097CZBH4-A3PVRN1Z2PV9BI",1
"B0097CZBH4-A3S8UQMRBZGP8D",3
"B0097CZBH4-A3SGNVN7RJVW4L",1
"B0097CZBH4-A3SRKER7CSI7ZY",3
"B0097CZBH4-A3T5DV1S8EX3XH",1
"B0097CZBH4-A3TECVM4O1EGN6",5
"B0097CZBH4-A3URLV3Q18M1IC",3
"B0097CZBH4-A3W4KCMJT0VWK8",3
"B0097CZBH4-A4X67XFF0WRYK",4
"B0097CZBH4-A61FS7L32ZCWC",3
"B0097CZBH4-A69W1UKSCB8KP",2
"B0097CZBH4-AA6DDCQIS480D",3
"B0097CZBH4-ABG0V4WEUFXCC",3
"B0097CZBH4-AELYIVLHK0P24",3
"B0097CZBH4-AEYNJAOO0AJ50",5
"B0097CZBH4-AKJ28E07U3DW5",2
"B0097CZBH4-AMDOY3FP4PS3G",4
"B0097CZBH4-AMRV5C1RKQX1X",4
"B0097CZBH4-APDETLQAZDP9R",5
"B0097CZBH4-APXY9R6RFAK9T",1
"B0097CZBH4-AUGMWB49XR23Y",3
"B0097CZBH4-AWP28N0KAHUX2",3
"B0097CZBH4-AXHLHSU26Z9NN",1
"B0097CZF5C-A10WMWH3L45F4Z",5
"B0097CZF5C-A12NG8GL704IPK",1
"B0097CZF5C-A1I3BPEZPJV01X",1
"B0097CZF5C-A1RX8LMIA5DVKQ",1
"B0097CZF5C-A1YN6ZLCCX8VXM",1
"B0097CZF5C-A2310LCV722XX7",2
"B0097CZF5C-A2E5ZLFPFIH8MF",2
"B0097CZF5C-A2LACO6724CW87",5
"B0097CZF5C-A2XKCFL83VP4FP",5
"B0097CZF5C-A336TGGCVJAKRP",4
"B0097CZF5C-A38BVNZSROKEQ0",3
"B0097CZF5C-A3G4OQPVRWU0Q2",1
"B0097CZF5C-A3L22PKZ5QJXLZ",5
"B0097CZF5C-AKC1EDKP416DO",3
"B0097CZF5C-AUCI8P4DGLL6O",1
"B0097CZF5C-AZMQZC59RQDL5",2
"B0097CZJEO-A11GTOQM3LN5OS",3
"B0097CZJEO-A19XOYVM2UPWRW",1
"B0097CZJEO-A1BSJ190LHYJ3R",2
"B0097CZJEO-A1DVJE4FO6CMWJ",3
"B0097CZJEO-A1GJZEM0SBWGV3",5
"B0097CZJEO-A1IEMJX90SO3UJ",5
"B0097CZJEO-A1IPBATL9AG2C",2
"B0097CZJEO-A1KQR5TN0SLSSG",4
"B0097CZJEO-A1MVMG9NWI9Z4B",5
"B0097CZJEO-A1OHMJRWGDI0NZ",2
"B0097CZJEO-A1OV9ZLHHNWUIH",1
"B0097CZJEO-A1Q7SSJWEC644L",3
"B0097CZJEO-A1ZM6AUS5IW481",3
"B0097CZJEO-A27QWQSRKJNR3J",5
"B0097CZJEO-A2KLWHYVW56289",2
"B0097CZJEO-A2KMATDHPFBMFG",3
"B0097CZJEO-A2RR96FJJNU1I7",5
"B0097CZJEO-A2TG99FDSK6CR4",3
"B0097CZJEO-A2X24EJ8RIYS2F",1
"B0097CZJEO-A2Z4TU0Z27LAXS",1
"B0097CZJEO-A2ZWIQGZJWUYNP",2
"B0097CZJEO-A31RZMVAFMLB8B",1
"B0097CZJEO-A32T6BVMOMMAGQ",3
"B0097CZJEO-A349YP2INB2RFA",1
"B0097CZJEO-A3747AUDPAY4DV",5
"B0097CZJEO-A3COILEI5I8NHP",2
"B0097CZJEO-A3F0ZKD4ZDRQV2",5
"B0097CZJEO-A3FTEQLD58QZKG",4
"B0097CZJEO-A3GF5RUIV7LAHP",1
"B0097CZJEO-A3KRRI1JW06R2K",3
"B0097CZJEO-A3MTDNQZZKMO5S",2
"B0097CZJEO-A3N2M9SNVIQCY",1
"B0097CZJEO-A3Q8PIRN22OHSN",2
"B0097CZJEO-A3RM1EIJ8G2DV8",5
"B0097CZJEO-A3RQWWOIZFTMDL",1
"B0097CZJEO-AEV44NZXGPUIG",3
"B0097CZJEO-AG7F03IFZJGR5",2
"B0097CZJEO-AGLKE7VDG2SYT",2
"B0097CZJEO-AIV8GNXGU2A56",2
"B0097CZJEO-ASB1KEISYIW12",3
"B0097CZJEO-AUA06RLNRXQKF",1
"B0097CZJEO-AWJ21NX68OK7A",2
"B0097CZJEO-AYY4N57RZGYJR",4
"B0097CZJF8-A14KQ9K2E91JMY",1
"B0097CZJF8-A1LKZ2UBHSKRT",2
"B0097CZJF8-A1TC6GPKP5JUU8",2
"B0097CZJF8-A1Y2YBEW6U3ND8",1
"B0097CZJF8-A2C1YK3CPRQNWM",2
"B0097CZJF8-A33WQTGYGB87Y1",2
"B0097CZJF8-AAFIAYJ9TFVGO",3
"B0097CZJF8-AOV6W4I2UJKY2",1
"B0097CZR5U-A247DITWQRBWUE",3
"B0097CZR5U-A34MX9PEMC55JD",1
"B0097CZR5U-A3816LZY789VOI",2
"B0097CZR5U-A3RXN06M0KWL0U",5
"B0097CZR5U-AJW4V4F2RCRUU",5
"B009F9Q2U4-A11L5DQ99VI0WL",5
"B009F9Q2U4-A23FJ20EE0CDNF",1
"B009F9Q2U4-A38U70EJDZ3VU0",1
"B009F9Q2U4-ATX5I9WJVY78B",1
"B009F9Q2U4-AYXBU48DSMZ0H",1
"B009F9R6K4-A1PSK57YEMK3F2",4
"B009F9R6K4-A1ZRR5GQ0X2LX6",1
"B009F9R6K4-A2EPU7N1P767CA",1
"B009F9R6K4-A2KD2GX6YXCVJ1",3
"B009F9R6K4-A2Y5XNJIP2085B",2
"B009F9R6K4-A323W7113W4PUQ",1
"B009F9R6K4-A3BL5P36GVV38P",5
"B009F9R6K4-A3G5J29Z65CHW1",5
"B009F9R6K4-A3O9X5GG0E71L4",1
"B009F9R6K4-ANZSRX99Y8FMU",5
"B009X2SZRG-A11TCRU6D7C3XW",2
"B009X2SZRG-A2E73M79IQXAWF",2
"B009X2SZRG-A31RJYU7DOD6TG",1
"B009X2SZRG-A9T8GFGZ122CF",1
"B009X2SZRG-AJVUWR06LRSR3",1
"B009X2SZRG-AMSZIMNZ7PK7N",1
"B00CL8XDF8-A1HRYP946S0L15",3
"B00CL8XDF8-A1MPKFS4ORWIS1",3
